countrycode,countryname,regioncode,coveragetype,year,datayear,datatype,isinterpolated,usemicrodata,ppp,povertyline,mean,headcount,povertygap,povertygapsq,watts,gini,median,mld,polarization,population,decile1,decile2,decile3,decile4,decile5,decile6,decile7,decile8,decile9,decile10
ETH,Ethiopia,SSA,3,2015,2015.5,,FALSE,TRUE,5.438613626,1.9,94.6180944588523,0.308,0.08859,0.03736,0.1185,0.3499,77.48,0.2063,,103.6,0.02889,0.04456,0.05572,0.06521,0.0763,0.08717,0.09786,0.1142,0.1455,0.2846
FJI,Fiji,EAP,3,2002,2002.5,,FALSE,TRUE,1.216540939,1.9,208.104065918068,0.04924,0.008997,0.002634,0.01081,0.381,157.5,0.2401,,0.82,0.02717,0.03972,0.04985,0.05986,0.06999,0.08236,0.09768,0.1192,0.1579,0.2962
FJI,Fiji,EAP,3,2008,2008.5,,FALSE,TRUE,1.216540939,1.9,232.583637461166,0.0346,0.005918,0.001492,0.006875,0.4038,165.5,0.2738,,0.85,0.02685,0.03957,0.04946,0.05822,0.06673,0.07692,0.09189,0.1127,0.1486,0.3291
FJI,Fiji,EAP,3,2013,2013.24,,FALSE,TRUE,1.216540939,1.9,227.039372026995,0.01371,0.002196,5.825e-4,0.002585,0.367,171.3,0.221,,0.87,0.03141,0.04378,0.05247,0.06084,0.07007,0.08161,0.09626,0.1168,0.1497,0.297
FIN,Finland,OHI,3,1987,1987,,FALSE,TRUE,0.980246278,1.9,968.906551812681,0,0,0,0,0.2217,892.3,0.08236,,4.93,0.04579,0.06239,0.07178,0.07983,0.08804,0.09622,0.1064,0.1195,0.1381,0.192
FIN,Finland,OHI,3,1991,1991,,FALSE,TRUE,0.980246278,1.9,1090.19588968179,0,0,0,0,0.2288,992,0.08717,,5.01,0.0455,0.06175,0.07052,0.07841,0.08649,0.0954,0.1058,0.1199,0.14,0.1962
FIN,Finland,OHI,3,1995,1995,,FALSE,TRUE,0.980246278,1.9,1013.36522611885,0,0,0,0,0.2346,903.1,0.0912,,5.11,0.04664,0.06149,0.07023,0.07758,0.0852,0.09347,0.1037,0.1172,0.139,0.2054
FIN,Finland,OHI,3,2000,2000,,FALSE,TRUE,0.980246278,1.9,1175.69593120157,0,0,0,0,0.2716,1021,0.1248,,5.18,0.04007,0.05556,0.06562,0.07414,0.0826,0.09165,0.1033,0.1181,0.1416,0.2275
FIN,Finland,OHI,3,2003,2003,,FALSE,TRUE,0.980246278,1.9,1246.57771669212,4.928e-4,3.944e-4,3.598e-4,8.445e-4,0.2769,1078,0.1338,,5.21,0.03855,0.0551,0.06524,0.07376,0.08198,0.09152,0.1029,0.1186,0.1422,0.2302
FIN,Finland,OHI,3,2004,2004,,FALSE,TRUE,0.980246278,1.9,1306.7492192954,3.798e-4,2.713e-4,2.301e-4,7.302e-4,0.279,1116,0.1359,,5.23,0.03887,0.05523,0.06497,0.07301,0.08116,0.09057,0.1033,0.1187,0.1418,0.2324
FIN,Finland,OHI,3,2005,2005,,FALSE,TRUE,0.980246278,1.9,1351.01710608451,5.532e-4,3.875e-4,3.154e-4,0.001247,0.2762,1164,0.1314,,5.25,0.03951,0.05514,0.0647,0.07323,0.08181,0.09137,0.1031,0.119,0.1424,0.2298
FIN,Finland,OHI,3,2006,2006,,FALSE,TRUE,0.980246278,1.9,1372.0049254691,8.038e-4,6.935e-4,6.381e-4,7.065e-4,0.28,1183,0.1364,,5.27,0.03799,0.05445,0.06428,0.07274,0.08165,0.09164,0.1039,0.1198,0.1437,0.2298
FIN,Finland,OHI,3,2007,2007,,FALSE,TRUE,0.980246278,1.9,1422.83392215543,6.374e-4,3.421e-4,2.349e-4,5.601e-4,0.2829,1221,0.137,,5.29,0.03756,0.0543,0.06419,0.07248,0.0813,0.09119,0.1032,0.1194,0.1434,0.2329
FIN,Finland,OHI,3,2008,2008,,FALSE,TRUE,0.980246278,1.9,1439.04052509391,5.387e-4,2.147e-4,1.457e-4,1.101e-4,0.2784,1238,0.1335,,5.31,0.03752,0.05529,0.06488,0.07322,0.08165,0.09161,0.1036,0.1199,0.1428,0.2296
FIN,Finland,OHI,3,2009,2009,,FALSE,TRUE,0.980246278,1.9,1467.28210426204,5.247e-4,3.955e-4,3.549e-4,1.821e-4,0.2746,1278,0.1294,,5.34,0.03805,0.05513,0.06535,0.07346,0.08254,0.09224,0.1042,0.12,0.1432,0.2258
FIN,Finland,OHI,3,2010,2010,,FALSE,TRUE,0.980246278,1.9,1489.40552164827,4.886e-4,3.031e-4,2.706e-4,2.867e-4,0.2771,1291,0.1318,,5.36,0.03738,0.05455,0.06489,0.07323,0.08201,0.09221,0.1045,0.1213,0.1444,0.2255
FIN,Finland,OHI,3,2011,2011,,FALSE,TRUE,0.980246278,1.9,1497.90637961152,4.739e-4,3.978e-4,3.62e-4,0.001092,0.2764,1293,0.1311,,5.39,0.0378,0.05506,0.0654,0.07358,0.08181,0.09146,0.1039,0.12,0.1434,0.2276
FIN,Finland,OHI,3,2012,2012,,FALSE,TRUE,0.980246278,1.9,1501.49457972614,5.273e-4,4.87e-4,4.764e-4,0.001012,0.271,1306,0.1265,,5.41,0.03863,0.05577,0.06566,0.07402,0.08251,0.09198,0.1041,0.1206,0.1439,0.2229
FIN,Finland,OHI,3,2013,2013,,FALSE,TRUE,0.980246278,1.9,1495.60284802194,8.514e-4,6.504e-4,5.929e-4,8.398e-4,0.2719,1304,0.1283,,5.44,0.03806,0.05502,0.06557,0.07414,0.08265,0.09279,0.1051,0.1205,0.1437,0.2225
FIN,Finland,OHI,3,2014,2014,,FALSE,TRUE,0.980246278,1.9,1487.86715214565,6.617e-4,4.354e-4,3.873e-4,7.316e-4,0.2678,1302,0.1225,,5.46,0.03868,0.05571,0.06622,0.07481,0.08298,0.09253,0.1047,0.1204,0.1438,0.2202
FIN,Finland,OHI,3,2015,2015,,FALSE,TRUE,0.980246278,1.9,1501.47551034837,7.021e-4,5.582e-4,5.256e-4,0.001066,0.271,1308,0.1265,,5.48,0.03846,0.05559,0.06588,0.07417,0.08259,0.09243,0.1042,0.1196,0.143,0.224
FIN,Finland,OHI,3,2016,2016,,FALSE,TRUE,0.980246278,1.9,1518.53244984481,4.643e-4,2.869e-4,2.443e-4,3.699e-4,0.2708,1323,0.1254,,5.5,0.03883,0.05563,0.06595,0.07398,0.08238,0.0924,0.1044,0.1203,0.1417,0.2243
FIN,Finland,OHI,3,2017,2017,,FALSE,TRUE,0.980246278,1.9,1550.23644600056,6.578e-4,6.193e-4,5.94e-4,0.001157,0.2738,1351,0.1298,,5.51,0.03825,0.05544,0.06546,0.07405,0.08237,0.09189,0.1038,0.1197,0.1426,0.2265
FRA,France,OHI,3,1978,1978,,FALSE,TRUE,0.879754085,1.9,1035.2599827084,0.009905,0.005857,0.004303,0.0202,0.3517,844.1,0.2443,,54.69,0.02549,0.04479,0.05477,0.06486,0.07523,0.08746,0.1026,0.1215,0.1518,0.2715
FRA,France,OHI,3,1984,1984,,FALSE,TRUE,0.879754085,1.9,1045.23406899159,0.01498,0.01106,0.009599,0.01991,0.3686,845.2,0.3012,,56.34,0.0216,0.04303,0.05406,0.06469,0.07526,0.08666,0.101,0.119,0.1458,0.2889
FRA,France,OHI,3,1989,1989,,FALSE,TRUE,0.879754085,1.9,1052.11589235263,0.009899,0.008272,0.007634,0.01107,0.3217,897.9,0.2248,,57.94,0.02793,0.04745,0.05817,0.0692,0.07978,0.09132,0.1047,0.1228,0.1514,0.2473
FRA,France,OHI,3,1994,1994,,FALSE,TRUE,0.879754085,1.9,1220.57206902429,0,0,0,0,0.3233,1021,0.1759,,59.33,0.03223,0.04739,0.05757,0.06737,0.07809,0.08957,0.1025,0.1202,0.149,0.256
FRA,France,OHI,3,2000,2000,,FALSE,TRUE,0.879754085,1.9,1224.7282502903,0,0,0,0,0.3109,1040,0.1611,,60.91,0.03341,0.04837,0.05893,0.06877,0.07934,0.09059,0.1039,0.1222,0.1508,0.2436
FRA,France,OHI,3,2003,2003,,FALSE,TRUE,0.879754085,1.9,1304.56884671282,0.001574,5.556e-4,3.124e-4,6.527e-4,0.3141,1094,0.1692,,62.24,0.03296,0.04948,0.05919,0.06875,0.07879,0.0896,0.1027,0.1201,0.1468,0.2517
FRA,France,OHI,3,2004,2004,,FALSE,TRUE,0.879754085,1.9,1325.81980801388,4.559e-4,2.423e-4,1.895e-4,6.018e-4,0.3065,1122,0.158,,62.7,0.03445,0.04999,0.05968,0.06943,0.07941,0.09037,0.1034,0.1208,0.1474,0.245
FRA,France,OHI,3,2005,2005,,FALSE,TRUE,0.879754085,1.9,1309.60342519658,4.306e-4,3.157e-4,2.705e-4,6.009e-4,0.2983,1116,0.152,,63.18,0.03457,0.05106,0.06151,0.07088,0.08052,0.09116,0.1042,0.1209,0.1458,0.2393
FRA,France,OHI,3,2006,2006,,FALSE,TRUE,0.879754085,1.9,1291.92379156814,2.763e-4,1.937e-4,1.431e-4,3.811e-4,0.2969,1110,0.1487,,63.62,0.03428,0.05023,0.06129,0.07112,0.08103,0.09205,0.1054,0.1219,0.1476,0.2351
FRA,France,OHI,3,2007,2007,,FALSE,TRUE,0.879754085,1.9,1569.29663479918,1.487e-4,1.13e-4,9.319e-5,1.608e-4,0.3243,1280,0.1765,,64.02,0.03279,0.04794,0.05894,0.06791,0.07679,0.08785,0.1008,0.1182,0.1463,0.2625
FRA,France,OHI,3,2008,2008,,FALSE,TRUE,0.879754085,1.9,1583.09985811438,9.692e-5,7.414e-5,7.215e-5,1.82e-4,0.33,1296,0.1852,,64.37,0.032,0.04707,0.05808,0.06759,0.07684,0.0878,0.1008,0.1179,0.1451,0.2669
FRA,France,OHI,3,2009,2009,,FALSE,TRUE,0.879754085,1.9,1596.63266898525,4.435e-4,2.211e-4,1.482e-4,1.872e-4,0.3266,1331,0.1842,,64.71,0.03045,0.04686,0.05861,0.06871,0.07819,0.08907,0.1018,0.1187,0.1465,0.2611
FRA,France,OHI,3,2010,2010,,FALSE,TRUE,0.879754085,1.9,1603.52152698487,8.202e-4,4.788e-4,3.495e-4,7.957e-4,0.3372,1306,0.1956,,65.03,0.03047,0.04637,0.05735,0.06671,0.07617,0.0871,0.1002,0.1177,0.1466,0.2713
FRA,France,OHI,3,2011,2011,,FALSE,TRUE,0.879754085,1.9,1611.89078985812,2.578e-4,2.681e-5,7.292e-6,3.184e-5,0.3329,1314,0.19,,65.34,0.03088,0.04711,0.05795,0.06714,0.07668,0.08772,0.1011,0.1174,0.1447,0.2694
FRA,France,OHI,3,2012,2012,,FALSE,TRUE,0.879754085,1.9,1597.89971186008,5.35e-4,0.00025090000000000003,1.308e-4,3.578e-4,0.3311,1311,0.1879,,65.66,0.03119,0.04729,0.05824,0.06773,0.07716,0.08737,0.1004,0.1174,0.1445,0.2688
FRA,France,OHI,3,2013,2013,,FALSE,TRUE,0.879754085,1.9,1582.40249238647,6.039e-4,4.774e-4,3.923e-4,6.848e-4,0.3251,1308,0.1811,,66,0.03203,0.04795,0.05884,0.06853,0.07764,0.08801,0.1006,0.1175,0.145,0.2639
FRA,France,OHI,3,2014,2014,,FALSE,TRUE,0.879754085,1.9,1600.35740655052,1.868e-4,8.374e-5,5.92e-5,1.021e-4,0.3226,1340,0.1771,,66.32,0.03222,0.04801,0.05867,0.06845,0.07825,0.08919,0.1015,0.1181,0.1449,0.2608
FRA,France,OHI,3,2015,2015,,FALSE,TRUE,0.879754085,1.9,1621.00550357411,0.001336,6.086e-4,3.89e-4,6.021e-4,0.327,1355,0.1878,,66.59,0.03114,0.04768,0.05881,0.06885,0.07827,0.08866,0.1003,0.1171,0.1428,0.2664
FRA,France,OHI,3,2016,2016,,FALSE,TRUE,0.879754085,1.9,1626.79520317573,5.813e-4,5.102e-4,4.727e-4,3.484e-4,0.3192,1373,0.1773,,66.86,0.03165,0.04842,0.05982,0.06928,0.07902,0.08984,0.1018,0.1177,0.1431,0.2593
FRA,France,OHI,3,2017,2017,,FALSE,TRUE,0.879754085,1.9,1617.56856549319,1.363e-4,5.337e-5,3.547e-5,3.753e-5,0.3163,1364,0.1722,,66.87,0.03239,0.04868,0.05987,0.07,0.07936,0.09007,0.1022,0.1172,0.1422,0.258
GAB,Gabon,SSA,3,2005,2005,,FALSE,TRUE,359.2185311,1.9,210.053272857875,0.07972,0.01848,0.006768,0.02382,0.4218,149.3,0.3012,,1.39,0.02273,0.03547,0.04551,0.0551,0.06559,0.07806,0.09424,0.1166,0.1553,0.3315
GAB,Gabon,SSA,3,2017,2017,,FALSE,TRUE,359.2185311,1.9,295.498490813834,0.03385,0.00839,0.003314,0.01118,0.3802,231.7,0.2506,,2.06,0.02241,0.03805,0.04852,0.05996,0.07208,0.085319999999999993,0.1033,0.1267,0.1664,0.2773
GMB,"Gambia, The",SSA,3,1998,1998,,FALSE,TRUE,10.82647365,1.9,56.7226298501424,0.7046,0.3598,0.2234,0.6152,0.4852,36.36,0.4216,,1.24,0.01505,0.02806,0.0383,0.04731,0.05804,0.071,0.08886,0.1139,0.1628,0.3766
GMB,"Gambia, The",SSA,3,2003,2003.29,,FALSE,TRUE,10.82647365,1.9,97.1604359142081,0.4529,0.1772,0.09121,0.2643,0.4733,62.45,0.3899,,1.45,0.01793,0.02978,0.03898,0.04766,0.0586,0.07184,0.0912,0.1159,0.1596,0.3685
GMB,"Gambia, The",SSA,3,2010,2010.08,,FALSE,TRUE,10.82647365,1.9,129.967664297474,0.2508,0.07448,0.03204,0.1013,0.4357,91.46,0.3251,,1.79,0.02218,0.03481,0.04443,0.05382,0.0643,0.07717,0.09136,0.1136,0.1491,0.3492
GMB,"Gambia, The",SSA,3,2015,2015.31,,FALSE,TRUE,10.82647365,1.9,149.913334980947,0.1015,0.02201,0.007453,0.02747,0.3592,116.2,0.2137,,2.09,0.03007,0.04384,0.05329,0.06245,0.07203,0.08466,0.09916,0.1184,0.1488,0.2873
GEO,Georgia,ECA,3,1996,1996,,FALSE,FALSE,0.841907089,1.9,239.272043594419,0.05451,0.01037,0.002663,0.01308,0.3713,193.8,0.2404,0.3201,4.49,0.02326,0.03802,0.05077,0.06272,0.07474,0.08775,0.1031,0.1234,0.1569,0.2793
GEO,Georgia,ECA,3,1997,1997,,FALSE,TRUE,0.841907089,1.9,163.730827735008,0.1628,0.05732,0.02968,0.08957,0.407,126.4,0.3042,,4.35,0.01768,0.03349,0.04592,0.05805,0.07063,0.08509,0.1027,0.1255,0.1617,0.2992
GEO,Georgia,ECA,3,1998,1998,,FALSE,TRUE,0.841907089,1.9,168.033517301318,0.1463,0.05433,0.03043,0.0909,0.4125,129.5,0.3238,,4.24,0.01716,0.03477,0.04669,0.0581,0.07052,0.08424,0.1005,0.1218,0.1546,0.3116
GEO,Georgia,ECA,3,1999,1999,,FALSE,TRUE,0.841907089,1.9,145.120967975803,0.1874,0.06474,0.03356,0.1026,0.4015,112.4,0.2957,,4.16,0.01871,0.03525,0.04724,0.05917,0.07108,0.0845,0.1013,0.1238,0.1599,0.2991
GEO,Georgia,ECA,3,2000,2000,,FALSE,TRUE,0.841907089,1.9,139.804906201062,0.1942,0.07022,0.03796,0.1127,0.4048,107.4,0.3014,,4.08,0.01798,0.03569,0.0475,0.05859,0.07022,0.08385,0.1007,0.123,0.1591,0.3033
GEO,Georgia,ECA,3,2001,2001,,FALSE,TRUE,0.841907089,1.9,133.669175655482,0.1936,0.06609,0.03448,0.1036,0.3957,102.5,0.2832,,4.01,0.02002,0.0379,0.04912,0.05959,0.07066,0.08319,0.09937,0.1219,0.1578,0.3004
GEO,Georgia,ECA,3,2002,2002,,FALSE,TRUE,0.841907089,1.9,170.533825172322,0.1051,0.03089,0.01396,0.04434,0.3725,135.5,0.2421,,3.98,0.02344,0.03976,0.05098,0.06196,0.07371,0.08624,0.1016,0.1229,0.1576,0.2818
GEO,Georgia,ECA,3,2003,2003,,FALSE,TRUE,0.841907089,1.9,168.763774240368,0.1075,0.033,0.01577,0.04902,0.3666,136.4,0.2378,,3.95,0.02297,0.03977,0.05178,0.06225,0.07418,0.08755,0.1034,0.1262,0.1611,0.2708
GEO,Georgia,ECA,3,2004,2004,,FALSE,TRUE,0.841907089,1.9,174.590422681293,0.1014,0.03117,0.01522,0.04744,0.3618,142.7,0.2348,,3.93,0.02278,0.03969,0.05204,0.06338,0.07552,0.08952,0.1052,0.1254,0.1593,0.2671
GEO,Georgia,ECA,3,2005,2005,,FALSE,TRUE,0.841907089,1.9,172.27373562601,0.1086,0.03274,0.01557,0.04836,0.3738,137.9,0.2473,,3.9,0.02261,0.039,0.05035,0.06165,0.07375,0.08663,0.1029,0.1256,0.1603,0.2773
GEO,Georgia,ECA,3,2006,2006,,FALSE,TRUE,0.841907089,1.9,169.08155850649501,0.1054,0.03181,0.015,0.04635,0.36870000000000003,135,0.2385,,3.88,0.02333,0.03986,0.05136,0.0624,0.07368,0.08665,0.1033,0.1246,0.1601,0.2747
GEO,Georgia,ECA,3,2007,2007,,FALSE,TRUE,0.841907089,1.9,166.746966069228,0.1183,0.03439,0.01548,0.04942,0.3811,130.8,0.2544,,3.86,0.02297,0.03873,0.0503,0.06084,0.0723,0.08518,0.101,0.1226,0.157,0.2891
GEO,Georgia,ECA,3,2008,2008,,FALSE,TRUE,0.841907089,1.9,180.223466845055,0.1041,0.02952,0.01295,0.04144,0.3853,140.9,0.2583,,3.85,0.02261,0.03795,0.04924,0.0602,0.0719,0.08502,0.1009,0.1223,0.1585,0.2913
GEO,Georgia,ECA,3,2009,2009,,FALSE,TRUE,0.841907089,1.9,178.643783721277,0.1025,0.03027,0.01375,0.0434,0.3824,139.2,0.2558,,3.81,0.02256,0.03871,0.04998,0.06052,0.07164,0.08523,0.1014,0.1231,0.1583,0.2885
GEO,Georgia,ECA,3,2010,2010,,FALSE,TRUE,0.841907089,1.9,177.569254952969,0.1218,0.03676,0.01675,0.0524,0.3946,137.8,0.2743,,3.79,0.02089,0.03606,0.04786,0.05929,0.07136,0.08461,0.1013,0.1238,0.1594,0.2954
GEO,Georgia,ECA,3,2011,2011,,FALSE,TRUE,0.841907089,1.9,183.975939882625,0.1128,0.03612,0.01707,0.05291,0.3962,142.1,0.2801,,3.76,0.0202,0.03609,0.04853,0.05976,0.07119,0.08422,0.1008,0.1223,0.1591,0.2978
GEO,Georgia,ECA,3,2012,2012,,FALSE,TRUE,0.841907089,1.9,197.521434238168,0.08618,0.02426,0.01011,0.03286,0.3895,154.7,0.2627,,3.73,0.02228,0.03704,0.04863,0.05946,0.07159,0.08447,0.1007,0.123,0.1598,0.293
GEO,Georgia,ECA,3,2013,2013,,FALSE,TRUE,0.841907089,1.9,216.824305998902,0.06612,0.01642,0.0064,0.02166,0.3859,167.4,0.2559,,3.72,0.02317,0.03791,0.04883,0.05956,0.07121,0.08469,0.1015,0.1239,0.1582,0.2911
GEO,Georgia,ECA,3,2014,2014,,FALSE,TRUE,0.841907089,1.9,226.485923024398,0.04992,0.01266,0.004929,0.01661,0.3755,178.7,0.2414,,3.72,0.02448,0.03946,0.05052,0.06101,0.07253,0.08555,0.1009,0.1225,0.1573,0.2856
GEO,Georgia,ECA,3,2015,2015,,FALSE,TRUE,0.841907089,1.9,228.527149810587,0.03765,0.00906,0.003325,0.0116,0.365,180.5,0.2254,,3.73,0.02628,0.04116,0.05145,0.06173,0.07289,0.08603,0.1027,0.1236,0.1563,0.2779
GEO,Georgia,ECA,3,2016,2016,,FALSE,TRUE,0.841907089,1.9,230.411723233649,0.03933,0.009535,0.003524,0.01227,0.3664,182.2,0.2276,,3.73,0.02607,0.0407,0.05184,0.06273,0.07368,0.08542,0.1007,0.1217,0.1557,0.2815
GEO,Georgia,ECA,3,2017,2017,,FALSE,TRUE,0.841907089,1.9,237.522509928397,0.05015,0.01279,0.004983,0.01689,0.3794,186.7,0.2478,,3.73,0.02337,0.03925,0.05003,0.06069,0.07227,0.08577,0.1014,0.1222,0.1561,0.289
GEO,Georgia,ECA,3,2018,2018,,FALSE,TRUE,0.841907089,1.9,232.655042469477,0.04541,0.01234,0.005081,0.01645,0.3641,188,0.2291,,3.73,0.02446,0.04054,0.05212,0.06287,0.0745,0.08739,0.1027,0.1235,0.1573,0.2745
DEU,Germany,OHI,3,1991,1991,,FALSE,TRUE,0.818029202,1.9,1391.28794894394,0,0,0,0,0.2924,1194,0.1419,,80.01,0.03671,0.05144,0.06057,0.07011,0.08004,0.09153,0.1058,0.1239,0.1506,0.2293
DEU,Germany,OHI,3,1994,1994,,FALSE,TRUE,0.818029202,1.9,1393.1540805905,0.001735,0.001161,7.776e-4,0.001921,0.2923,1217,0.1505,,81.44,0.03365,0.05136,0.06235,0.07151,0.08155,0.09343,0.1058,0.1226,0.1469,0.2309
DEU,Germany,OHI,3,1995,1995,,FALSE,TRUE,0.818029202,1.9,1409.86925555666,0.002393,0.001604,0.001075,0.002656,0.2894,1238,0.1484,,81.68,0.03401,0.05195,0.06254,0.07235,0.08229,0.09318,0.1054,0.1221,0.1467,0.2295
DEU,Germany,OHI,3,1998,1998,,FALSE,TRUE,0.818029202,1.9,1446.83143572672,0,0,0,0,0.2831,1256,0.1346,,82.05,0.03598,0.05299,0.06294,0.07197,0.08138,0.09294,0.1062,0.1236,0.1489,0.2231
DEU,Germany,OHI,3,2000,2000,,FALSE,TRUE,0.818029202,1.9,1515.16203656039,0,0,0,0,0.2884,1313,0.1411,,82.21,0.03548,0.05234,0.06243,0.07179,0.08167,0.09202,0.1051,0.1221,0.1474,0.2296
DEU,Germany,OHI,3,2001,2001,,FALSE,TRUE,0.818029202,1.9,1521.50371410577,0,0,0,0,0.3031,1280,0.1546,,82.35,0.03466,0.05135,0.06095,0.06939,0.07887,0.08994,0.1031,0.1206,0.1491,0.242
DEU,Germany,OHI,3,2002,2002,,FALSE,TRUE,0.818029202,1.9,1542.07239066891,0,0,0,0,0.299,1311,0.1515,,82.49,0.03435,0.05159,0.06132,0.07005,0.07988,0.0908,0.104,0.1219,0.1488,0.2373
DEU,Germany,OHI,3,2003,2003,,FALSE,TRUE,0.818029202,1.9,1534.7293129353,0,0,0,0,0.2999,1308,0.155,,82.53,0.03415,0.05148,0.0618,0.07075,0.08024,0.0904,0.1027,0.1205,0.1481,0.24
DEU,Germany,OHI,3,2004,2004,,FALSE,TRUE,0.818029202,1.9,1549.3522353047,0,0,0,0,0.3044,1311,0.1579,,82.52,0.03377,0.05093,0.06109,0.06986,0.07907,0.09011,0.103,0.121,0.1488,0.2424
DEU,Germany,OHI,3,2005,2005,,FALSE,TRUE,0.818029202,1.9,1560.46492696166,0,0,0,0,0.3207,1303,0.1749,,82.47,0.03226,0.0487,0.05872,0.06773,0.0778,0.08909,0.1017,0.1194,0.1495,0.255
DEU,Germany,OHI,3,2006,2006,,FALSE,TRUE,0.818029202,1.9,1569.0417958595,0,0,0,0,0.3132,1316,0.1643,,82.38,0.03357,0.0495,0.05957,0.0683,0.07821,0.08912,0.1026,0.1207,0.1496,0.2488
DEU,Germany,OHI,3,2007,2007,,FALSE,TRUE,0.818029202,1.9,1589.66555654051,0,0,0,0,0.3133,1332,0.1657,,82.27,0.03395,0.04945,0.05984,0.06896,0.0785,0.0891,0.1016,0.1193,0.1469,0.2524
DEU,Germany,OHI,3,2008,2008,,FALSE,TRUE,0.818029202,1.9,1582.44242968503,0.002036,5.299e-4,1.379e-4,6.138e-4,0.3107,1325,0.1656,,82.11,0.03348,0.05016,0.05997,0.06887,0.07859,0.08964,0.103,0.1203,0.1483,0.2478
DEU,Germany,OHI,3,2009,2009,,FALSE,TRUE,0.818029202,1.9,1585.59007842364,0,0,0,0,0.305,1351,0.1578,,81.9,0.03336,0.05005,0.06062,0.07011,0.07984,0.09055,0.1037,0.122,0.1485,0.2413
DEU,Germany,OHI,3,2010,2010,,FALSE,TRUE,0.818029202,1.9,1591.06514950778,0,0,0,0,0.3025,1357,0.155,,81.78,0.03397,0.05006,0.06068,0.0704,0.08015,0.09088,0.1042,0.1216,0.1482,0.2398
DEU,Germany,OHI,3,2011,2011,,FALSE,TRUE,0.818029202,1.9,1597.48400218309,0,0,0,0,0.3048,1353,0.1559,,80.27,0.03452,0.05009,0.06047,0.06975,0.07966,0.09006,0.1032,0.1209,0.1482,0.2432
DEU,Germany,OHI,3,2013,2013,,FALSE,TRUE,0.818029202,1.9,1600.0415131503,0,0,0,0,0.3115,1357,0.1644,,80.65,0.03284,0.04898,0.059520000000000003,0.06939,0.07944,0.09022,0.1033,0.1212,0.1489,0.2462
DEU,Germany,OHI,3,2015,2015,,FALSE,TRUE,0.818029202,1.9,1634.41447426595,0,0,0,0,0.3174,1385,0.1743,,81.69,0.03061,0.04775,0.05927,0.06935,0.07948,0.0904,0.1042,0.1218,0.1488,0.2484
DEU,Germany,OHI,3,2016,2016,,FALSE,TRUE,0.818029202,1.9,1662.3920363806,0,0,0,0,0.3187,1419,0.1788,,82.35,0.02909,0.04727,0.0588,0.06925,0.07974,0.09157,0.1054,0.1227,0.1502,0.246
GHA,Ghana,SSA,3,1987,1987.5,,FALSE,FALSE,0.788021722,1.9,79.6326846613276,0.4259,0.143,0.06528,0.2031,0.3535,64.67,0.2109,0.3004,13.95,0.0282,0.04146,0.0531,0.06415,0.07536,0.08757,0.102,0.1214,0.1533,0.2734
GHA,Ghana,SSA,3,1988,1988.5,,FALSE,FALSE,0.788021722,1.9,81.7785134877902,0.4234,0.1383,0.06215,0.1909,0.3599,65.32,0.2175,0.3036,13.95,0.02873,0.04118,0.05234,0.06308,0.07409,0.08618,0.1006,0.12,0.1524,0.2814
GHA,Ghana,SSA,3,1991,1991.73,,FALSE,TRUE,0.788021722,1.9,76.0376183912521,0.4978,0.1772,0.08403,0.2499,0.3844,57.92,0.2465,,15.65,0.02619,0.03997,0.04979,0.05936,0.07005,0.08224,0.09775,0.1188,0.1545,0.3013
GHA,Ghana,SSA,3,1998,1998.18,,FALSE,TRUE,0.788021722,1.9,100.241800909364,0.357,0.1229,0.05824,0.1734,0.4007,74.57,0.2737,,18.36,0.02216,0.03552,0.04629,0.05691,0.0684,0.08161,0.1009,0.1265,0.1658,0.2959
GHA,Ghana,SSA,3,2005,2005.67,,FALSE,TRUE,0.788021722,1.9,133.372241168481,0.2453,0.08166,0.03907,0.117,0.4277,97.11,0.319,,22.38,0.01905,0.03337,0.04393,0.05502,0.06673,0.07958,0.09663,0.1199,0.1589,0.3269
GHA,Ghana,SSA,3,2012,2012.8,,FALSE,TRUE,0.788021722,1.9,189.873387198928,0.1205,0.0346,0.01486,0.04706,0.4237,138.3,0.3095,,26.61,0.02013,0.03345,0.04365,0.05421,0.06611,0.07987,0.09679,0.1223,0.166,0.3175
GHA,Ghana,SSA,3,2016,2016.75,,FALSE,TRUE,0.788021722,1.9,199.553969670641,0.1328,0.04707,0.02401,0.07081,0.4352,146.6,0.344,,29.12,0.01605,0.03064,0.04201,0.05424,0.0669,0.08107,0.09865,0.1243,0.164,0.3221
GRC,Greece,OHI,3,1995,1995,,FALSE,TRUE,0.758253883,1.9,748.152124299035,0.01738,0.01132,0.009571,0.006069,0.3698,613.8,0.3186,,10.56,0.02032,0.03893,0.05171,0.06371,0.075,0.0896,0.1045,0.1246,0.1585,0.2732
GRC,Greece,OHI,3,2000,2000,,FALSE,TRUE,0.758253883,1.9,832.110703466589,0.004931,0.004007,0.003387,0.003135,0.3424,705.8,0.2277,,10.81,0.02549,0.04241,0.05444,0.06561,0.07804,0.09173,0.1067,0.1247,0.1543,0.2567
GRC,Greece,OHI,3,2003,2003,,FALSE,TRUE,0.758253883,1.9,960.522340300741,0.005165,0.004091,0.003789,0.001386,0.3276,823.2,0.2021,,10.93,0.02745,0.04482,0.05621,0.06762,0.07924,0.09238,0.107,0.1257,0.1538,0.2458
